"a_lag11","a_lag01","a_lag10","b_lag11","b_lag01","b_lag10"
-0.0328627454747069,0.491945715856319,0.291743268520658,-0.0935754401739104,0.2049492509107,0.2054408287805
-0.0971746066578949,0.478893933641218,0.254982994590652,-0.0671466484726584,0.218192145306018,0.249850244706662
-0.0307850602872221,0.507578832655641,0.33161985062063,-0.063062518256171,0.189577280021524,0.151035049317417
-0.0529746704085109,0.509435976971547,0.279492010223148,-0.061968326076332,0.18762264096088,0.214811884152513
0.0118642530124574,0.516648875606568,0.320986930863076,-0.127976242267426,0.175867697810062,0.175564470008499
-0.00493715657916216,0.493826408895469,0.328980467459951,-0.11223365814112,0.192105640683491,0.175429326515761
-0.0806459497200762,0.483895114563869,0.264144215296506,-0.0931887876179055,0.213819142675134,0.236780868025914
-0.0252251766644938,0.550710231491361,0.269414356856927,-0.0911129468818445,0.133332675990624,0.240379806914064
-0.0284662268509584,0.549982299999937,0.315528162779429,-0.0807097516336327,0.132563175831882,0.184470827079769
-0.076779861213062,0.508026818572163,0.285027138105784,-0.0666469110788223,0.192718514848801,0.219845565136702
-0.033857722446222,0.528402751017447,0.296602780719511,-0.0806169041943979,0.160518711259407,0.203381712799043
-0.0347665418786722,0.518808165706107,0.280560470121118,-0.0777433881748573,0.165353683385212,0.217113166673087
-0.0293332324847995,0.534288527931588,0.288974613141524,-0.0941324101469399,0.155055337792331,0.20969935474379
-0.0209362842357085,0.511395053246178,0.293695252939835,-0.0925414604403753,0.174860632942875,0.196759730683921
-0.0376450198971652,0.499531502748558,0.254737957758697,-0.110633912460953,0.203771928334341,0.230545777885867
-0.0296205661114692,0.507266971377763,0.314405329766217,-0.0996600042615893,0.212870741078429,0.187824321191473
-0.0563474524870709,0.544442557843529,0.26192362581728,-0.0701756792482135,0.148011498999255,0.233592741036258
-0.0270499813427045,0.54332667116192,0.297503539804079,-0.0742479140922459,0.156773075552716,0.18559601350452
-0.0248298824331203,0.521928416104458,0.333615482069149,-0.089743841656962,0.163406691109333,0.162833073786834
-0.0517020769004924,0.438899863838777,0.328472810963178,-0.0971520818000983,0.230619477207395,0.170517689764223
-0.049736171259394,0.518274432926058,0.288834099195541,-0.0893897886797159,0.157669906601492,0.200596829497337
-0.047344175907545,0.49336842866923,0.315589439567281,-0.0597082378869291,0.195316176091706,0.192771316075585
-0.0238915551322639,0.502578800745719,0.312397755565792,-0.0880115881332639,0.190572420437073,0.193371077517081
-0.0667962865952495,0.486895489038847,0.291242562432019,-0.0742990835247199,0.202681817385562,0.2117710449312
-0.0321015966703822,0.491148983048829,0.335297562789061,-0.0676502976534434,0.222429553703155,0.166585474344171
-0.0672021595728842,0.505962969491143,0.288714510659566,-0.0757257576590104,0.194981112138848,0.232498158881081
-0.0354137066065458,0.517982082994779,0.30333890145106,-0.0724679604036548,0.162365607731474,0.20336479046175
-0.00201202442867187,0.497203200580346,0.278786997312661,-0.093433005477009,0.16594675459422,0.203059093025159
-0.030909700140445,0.506878203659033,0.292813238709968,-0.0857549812515981,0.183157402990183,0.200359434562006
-0.067799152207961,0.501638628242258,0.287670118512303,-0.0768097883645077,0.194791078397663,0.212976808782805
-0.046122652916494,0.48698336466877,0.326476878131949,-0.0753348205289251,0.19896972403052,0.162783538245559
-0.0669052070718584,0.487333731550879,0.265757052052197,-0.0813103974589818,0.215968777879908,0.210317468608693
-0.0562787816176017,0.491466544215241,0.262820711498523,-0.0999400424563483,0.203776712033408,0.232528474944834
-0.0435887828617968,0.507887743035427,0.284793595689687,-0.0681829884617557,0.178808541266256,0.204816420771362
-0.0304746806223733,0.499614956375915,0.311567234322343,-0.0924402173133173,0.200948156367079,0.189460308636857
-0.0512106759431164,0.482617773864439,0.29492469110126,-0.0976420578621665,0.200572652287229,0.186192377269439
-0.0721391307416214,0.459904626711944,0.29551121926223,-0.0712983840776505,0.218484844483346,0.19116792273485
-0.0390535130997687,0.509704880325358,0.31759822997221,-0.0743098561492126,0.159885402317456,0.172911593439507
-0.0436219552695779,0.51455598503012,0.263884529156997,-0.0920412822128956,0.189405431952251,0.241286663275463
0.00418433940565797,0.551943356901385,0.301454287896837,-0.0995387542215175,0.150251451915571,0.211293086801143
-0.073750856500743,0.498329860880125,0.274400247180618,-0.0687268801696869,0.195191663430381,0.199641874098221
-0.11184862365654,0.480720961328397,0.250707016215448,-0.0430716779022441,0.210160789797515,0.23671279693802
-0.025433715185883,0.518717070646938,0.3209941849267,-0.0882188581952856,0.181380451907336,0.178084182780434
-0.0589520151888817,0.494887457602075,0.290275002038346,-0.0898744290026265,0.197619019345656,0.224877488483858
-0.0459172256100773,0.506437880391787,0.303622926565534,-0.0607927626342167,0.179688352138108,0.185969046624294
-0.00120488772501764,0.537925903038128,0.354010638730877,-0.06639394155402,0.166386216803959,0.147336688472185
-0.0472271142404039,0.53516296371091,0.309646887257573,-0.0665880707370574,0.144731299708965,0.189634281620699
-0.0730496642890139,0.478072671519798,0.320696001728579,-0.0491511048501762,0.211932487941849,0.177519050609656
-0.0327148917060916,0.463768713608216,0.292459504344524,-0.0919100638451651,0.208806739709716,0.191505391601638
-0.0376876209810583,0.495759942932507,0.29767524379918,-0.0956107309884817,0.180950455068283,0.185063106758436
-0.0444009350231559,0.531449714215262,0.290983120363562,-0.0674149806034801,0.161811746881739,0.205780661827645
-0.0249307266602171,0.516285359775223,0.317538512022265,-0.108077189847268,0.17885204985458,0.183713936892688
-0.0334784116790176,0.518363957457904,0.262476213601492,-0.0977459660073876,0.189068647573925,0.240243390224031
-0.0751400178180502,0.523840043820209,0.288044245865585,-0.0391065795572538,0.149460076572499,0.212642184926765
-0.0195505729937943,0.525910734161656,0.288066680674646,-0.0922091246716798,0.186013393514218,0.198367400571109
0.0112795781580817,0.528666447423394,0.317759406192117,-0.106350139495634,0.171407245227058,0.191828842404624
-0.0563429808477682,0.480380651239034,0.3009112689486,-0.061858858684553,0.227465664200282,0.194292909514009
-0.0615236786843607,0.524292969717537,0.25595312784895,-0.0807745910534923,0.177579030433585,0.252055056441228
-0.0626521655247855,0.490180830957474,0.301648969576285,-0.0695035469392106,0.18798135400598,0.196429604172729
-0.0774971294419874,0.509241336833976,0.288250293011502,-0.0694163889341282,0.19324317346243,0.216079901111076
-0.0237982369194429,0.521345212124972,0.313865756970443,-0.101231207673162,0.18647112667655,0.19807952673572
-0.025986816171859,0.536047565875904,0.269578343482908,-0.0990823693069307,0.160109673041703,0.230977678317019
-0.0206905615952443,0.519805710920679,0.298237774885437,-0.0851225274710029,0.175664481370638,0.202194880721646
-0.0593167412702222,0.51166996381284,0.277391903864812,-0.076975825685245,0.176346107806753,0.220826128840813
-0.0255885769767407,0.504114957558354,0.330286839328506,-0.0829833967765113,0.205198886181943,0.176473879414046
-0.038130194869262,0.516648834884357,0.318741530477804,-0.102626652673353,0.191901192762653,0.192234462296035
-0.0185362806704619,0.529424587158589,0.308008897899461,-0.0826066709173871,0.187049533718401,0.196827055640895
-0.0258786552851103,0.552545798654418,0.316591037796263,-0.0588425399272868,0.142091670246279,0.158368523588931
-0.0587460264511328,0.518143994023982,0.268110166701114,-0.0888077880773427,0.162055713859061,0.222707168232755
-0.0633378998630455,0.501045221083602,0.275919861992301,-0.0773265303610777,0.191721781921808,0.208088973243261
-0.00217214088373932,0.523594101115693,0.330235433136085,-0.0769661422097233,0.166065755279554,0.136873497921318
-0.0115267615698235,0.524154447831311,0.291431154693172,-0.11198808687602,0.17354511339936,0.205509927377436
-0.0283732704323491,0.531645111908818,0.276841487558118,-0.11453095554384,0.180684909561564,0.214186181957279
-0.0718074558566728,0.50261951274128,0.282521540710604,-0.0553711006778808,0.190868105705629,0.194852032542185
-0.057252923021732,0.519495712812465,0.258100971032542,-0.076014110578577,0.185819884346651,0.245505524070533
-0.0537534268862026,0.516357370801196,0.271840245200653,-0.0816688697146012,0.166199437463086,0.232221723234356
-0.0436110570851932,0.492579872894516,0.286359254000423,-0.0853016509480163,0.192498393150377,0.195918487901126
-0.0588702005467282,0.51440266180498,0.280048542790032,-0.0628497023778865,0.159204331180357,0.205223202052362
-0.0395209163081287,0.533213794543788,0.277711937298962,-0.0846534508848402,0.161366164239837,0.200361186104104
-0.0573731093495176,0.531636127217175,0.297619773364505,-0.0741585262594504,0.18877625936566,0.209903065751614
-0.0344483115005334,0.519324833633047,0.278140991867594,-0.0884607742872136,0.166708736719047,0.233082599904301
-0.026472460766711,0.492876796735927,0.306435543704407,-0.0820016785799345,0.187352752700901,0.179397627549067
-0.0406146809005378,0.505168972226669,0.270805037437879,-0.0882471961675091,0.200363484043804,0.20986837548998
-0.0552504162990713,0.500407745710893,0.303230374387129,-0.0567114718785778,0.203275355161402,0.188964079396162
-0.0417723381588029,0.53258406762896,0.299178896681682,-0.0680056669380252,0.164253842894739,0.201810861276015
-0.0207130906263374,0.496409331241299,0.31140529345381,-0.0815130464020086,0.176196107214095,0.186337174739068
-0.0392144458616674,0.504285407584299,0.304777170644386,-0.0935618415044138,0.183820330570771,0.185903657419542
-0.0108505855731423,0.489510012455158,0.319343128172633,-0.0939617403633621,0.190042504956985,0.185879443862504
-0.0332637219230214,0.502900761323343,0.315091863695905,-0.0757124241234068,0.186098748268903,0.174630997423119
-0.0679191821332232,0.508290551669421,0.292724972648207,-0.0660412079608445,0.195763429105496,0.198080678390445
-0.0239221795049573,0.514428841109472,0.324351516906748,-0.101727806209201,0.183090448284343,0.182249757347863
-0.0420346472705215,0.546426529970322,0.309869861236267,-0.0611199301129359,0.142759809391323,0.196298723018607
-0.0448865177281803,0.481518898500901,0.293631766071759,-0.0985754109929226,0.200596311609489,0.196639745662568
-0.00558491040723753,0.531887331275167,0.269936679170539,-0.0936539302541671,0.175016956813613,0.209128617406738
-0.0282786914903066,0.512922797769464,0.281813716717849,-0.0954760839683663,0.196706209822218,0.21626085548522
-0.0441928466178728,0.512933921795459,0.332073861958464,-0.033350096624916,0.150693767992269,0.175757094109205
-0.0301205287272998,0.538047920336835,0.324809839506538,-0.0849900750902287,0.162540418432051,0.182126308214389
-0.0767548541970242,0.477465922895055,0.271904999253899,-0.0725258092503484,0.207067297031836,0.227961868352276
-0.0639511736702125,0.501233527421515,0.278567183061629,-0.0778500846608561,0.199032508022153,0.216925841305431
-0.0477976723403216,0.491889129979669,0.294307129091355,-0.0799415899214782,0.203236169690042,0.191888548173426
-0.0471841383584476,0.5234129496636,0.291353002858514,-0.0782104098219683,0.166660740594916,0.197262309762594
-0.0375473659446633,0.48865074007724,0.28491599591068,-0.0851332633034346,0.207464875949525,0.195016975475644
-0.00735528531733858,0.496276857274264,0.339737346604842,-0.0919493128638452,0.19635248635964,0.147798750166262
-0.00845188165663737,0.487663871678092,0.305766933900512,-0.12265749199019,0.197553354121834,0.210326346537129
-0.0703912188853693,0.524842370318928,0.259120564504615,-0.0649213145094636,0.17754431740357,0.233166570818876
-0.0533548016927712,0.492974829141344,0.280265700445585,-0.0726365574703145,0.19482047291178,0.226168115326295
-0.00884247638682608,0.526144402110532,0.309687031728398,-0.0890050271563214,0.164234217921107,0.197174744051331
-0.0434526533867621,0.485834367859389,0.288424610673502,-0.0844677411750925,0.199539450598165,0.200909676715004
-0.0182573423107449,0.501615544727947,0.322634594770144,-0.0855277254504594,0.183635631386686,0.158835948385311
-0.0820777847041433,0.485874731871184,0.26727039765609,-0.0858865942621207,0.200949152608298,0.204191721766404
-0.0552714331887312,0.509428813966481,0.316589388955952,-0.0615445030280995,0.190747295373,0.172309128897752
-0.0410081505787219,0.503498508848933,0.284268998085683,-0.0713693002776204,0.18104735261431,0.203475622928072
-0.0261254566117489,0.521445501584167,0.306384543258648,-0.0951905802729707,0.180606399547339,0.177873511532416
-0.0290537556764942,0.553468156756614,0.275796170283362,-0.0818064714413281,0.149164514204383,0.224514700899938
-0.0178006284836335,0.509643460481346,0.29419432190244,-0.0821575715835967,0.184714628756742,0.1972407501235
-0.0414490964444615,0.532062571838036,0.285869545274094,-0.0845963664761478,0.16058374715143,0.213617702406214
-0.0275697495273641,0.48710213411898,0.322668068862895,-0.0850941438974282,0.211925396731266,0.169512672033661
-0.0151882350471456,0.525811864180574,0.315392326138177,-0.094991150281673,0.144534438092356,0.190339569536161
-0.0349458582570231,0.476643602253758,0.307829839127822,-0.0868576046157262,0.187280096059897,0.183049986553061
-0.0353129574225056,0.484465063880841,0.284271035204487,-0.0794693891246339,0.211380697854393,0.216028317104841
-0.0703756565829567,0.518612136473614,0.274936077137628,-0.0568791929796936,0.177828161956305,0.217910501902042
0.00180979048879852,0.518188439785918,0.32690256715579,-0.0893018444035896,0.185871633309405,0.179833471151858
-0.0583717911776867,0.50815840951397,0.307008988158354,-0.076773983145115,0.189413602908824,0.19767184714151
-0.0471060997860598,0.509780262527386,0.287823482300964,-0.0774786920927323,0.186092563080049,0.209290886267613
-0.0368793375522342,0.514941789140797,0.284579258446193,-0.0805702066443808,0.181832809720813,0.210849586364224
-0.00388943570423589,0.515648733728634,0.315376481731666,-0.092163657154198,0.186064936994334,0.171129625968688
-0.0389072035818396,0.530195906522678,0.310784550987904,-0.0549988384541188,0.158855111440645,0.186028082745069
1.75688374666389e-05,0.521701883964737,0.327430270495256,-0.083807583686357,0.165820089776273,0.177171841556749
-0.024681987416609,0.522037580179689,0.284497657076898,-0.0841469767338918,0.169884083350784,0.205137739743782
-0.0269218739021808,0.527109811748503,0.292371658909451,-0.0949829070096661,0.1738556818687,0.201016753270808
-0.00341490135359328,0.548453056211216,0.33302799612483,-0.0918362860628767,0.133879009391847,0.173186322572769
-0.0233707485904687,0.542107298904349,0.302448122612634,-0.0949064001494194,0.142680393715582,0.1816202894311
-0.0116434373442218,0.508122709807424,0.28691958103722,-0.0994085968611116,0.20527295439246,0.197798579458769
-0.0403806718240674,0.491761019590764,0.300912058625023,-0.079376657389485,0.200813820718039,0.173617251147049
-0.0221913947043474,0.482920926647725,0.30389735226888,-0.100349590504937,0.21615928363548,0.186881162983842
-0.058639355391779,0.523507275725555,0.288923493960947,-0.0458642416839455,0.1701545912091,0.200044997426078
-0.0272706269307796,0.510975746192293,0.269018588460989,-0.10378792867643,0.182376508203419,0.2022080286583
-0.0322931720092419,0.526366105982487,0.273898376334851,-0.0855724025092129,0.168986821924034,0.20192517830337
-0.0395761824241601,0.524835210644989,0.293521779269375,-0.0720290110131699,0.180013159012961,0.186239514727332
-0.00242940155144122,0.50568628285271,0.31894620557175,-0.0912169465454477,0.19238377640145,0.184082048869626
-0.0322295233389449,0.501317419907049,0.306573486049481,-0.0908559814917665,0.19751919607812,0.189930634596007
-0.00840941545649495,0.524393730288567,0.309136120593623,-0.114235335590179,0.182310171899786,0.183783999470771
-0.0241591994615433,0.488406695138267,0.320762363110511,-0.0880940981208183,0.195278359599278,0.178465497629249
-0.0347395415978172,0.546693507919888,0.282692012062528,-0.0889198861696565,0.166809785189526,0.215288934502214
0.00253845232517518,0.515172437192662,0.326163568558918,-0.0890513129076663,0.17388938987023,0.178026159457063
-0.0344262209978035,0.510361813369446,0.316510546486095,-0.0771449659586317,0.187473437351494,0.181733776929982
-0.0653484220504646,0.468554429320248,0.319483388852159,-0.0505153966389551,0.227462874139492,0.144769289211693
-0.0521888362456579,0.518001937988223,0.324947520989394,-0.0432614823027179,0.160869377482459,0.178583966849436
-0.00488551849669832,0.530849337128396,0.298841804039651,-0.0985231052476136,0.155057313064996,0.182171081510572
-0.0563673183952796,0.51475643794689,0.30589542021527,-0.0867486018265587,0.18470319650437,0.207061924585657
-0.0447863609400276,0.53368001575282,0.270224843572367,-0.0759953535724455,0.159571319266556,0.211810735616345
-0.0390508568267599,0.506677267826133,0.324179622994828,-0.0553372408245071,0.195615496343712,0.161498006104244
-0.0554456484432859,0.511470263048718,0.257149267292039,-0.0879062199955995,0.166568936591963,0.22737137528886
-0.0394919734283253,0.524661715042568,0.292465856233006,-0.0745921786929378,0.17265939869377,0.199765986010373
-0.0169810194615556,0.496533472475003,0.303336408563799,-0.10365977775745,0.205982168104603,0.194129891237833
-0.0463134946234523,0.522374365024052,0.310111500985609,-0.0739542518317554,0.182499814211598,0.207358306276953
-0.0310298456073948,0.500243492298897,0.273642998089534,-0.100137836754815,0.189950203596934,0.206427572451113
-0.0512696299268313,0.496500858255524,0.312898569737707,-0.0673571847434152,0.196784801124526,0.186211755662388
-0.0600107359308179,0.463016651198142,0.294636129599172,-0.0800752068429952,0.214359578612915,0.199410748619052
-0.0479509150656815,0.507244183121357,0.30935760843483,-0.0906139536460123,0.181037821265851,0.183099824398289
-0.0721568609265753,0.493661171204313,0.287647089223899,-0.07571796132967,0.20513913703791,0.200049011982474
-0.024245411241285,0.526421540283698,0.319635356270791,-0.0751914283578942,0.158010370609436,0.176628339851864
-0.0661700576336135,0.524894262220287,0.253935384619451,-0.0629808312400299,0.171543095215169,0.219404235235934
-0.0145584993576427,0.49116261134753,0.3257573549681,-0.0904423215321966,0.185829052681383,0.175385106939444
-0.0457019665285017,0.491508834987966,0.293405545824093,-0.103423605666557,0.201133820817397,0.210902200243286
-0.0353500688665525,0.495691363542922,0.299266798243775,-0.0905096527440118,0.199343042225876,0.200196949006241
-0.0220371696484275,0.507177235120162,0.324617840737417,-0.0920752655697838,0.18302799020349,0.174607780553902
-0.0373074760131323,0.510793801964359,0.275169353359616,-0.0997695222334274,0.181427009369015,0.228843125841707
-0.0235758342498282,0.521590397885562,0.313053609510236,-0.0883155027660211,0.154278989342824,0.191272233975493
-0.00844167251559132,0.494385465960331,0.31761132704563,-0.0994816819395229,0.181675204703539,0.153610096581101
-0.0281753504400915,0.502534140298792,0.293739552827513,-0.0987919443741809,0.198221396973355,0.197824201078556
-0.0531483043861739,0.496001884965122,0.280105866373621,-0.0823490278499754,0.205269020578333,0.216337341558343
-0.0661105558916339,0.522207221168896,0.269063907218212,-0.0820042191343678,0.165499662504508,0.236030219896592
-0.106022288909392,0.513601511996005,0.252162630765692,-0.0553259773969706,0.171809011846564,0.250806541723258
-0.0470927381851935,0.526844535536434,0.28080942078804,-0.0672663521343436,0.153148523919245,0.200663414825907
-0.0307975288455068,0.510244290564914,0.280546066387009,-0.0901115306902586,0.163671392745528,0.21501217562523
-0.0153077400311523,0.530771068078126,0.308376249660358,-0.112303826994103,0.157983144587008,0.201205217988011
-0.0676026759138262,0.526417553240511,0.269599058467113,-0.0486753191147948,0.167146098424128,0.214213311961012
-0.0331393334719849,0.511263037445467,0.308130271940728,-0.0786950144337619,0.188803010746278,0.210035315520558
-0.0721310865051925,0.472910820552292,0.309151214790298,-0.0633735079376099,0.213610487246377,0.191295347238173
-0.0776181449676654,0.517811093515773,0.296043972910595,-0.0377273790579375,0.157133621532634,0.19679415713895
-0.0254237025325417,0.52033839115288,0.30830743081596,-0.0906927371290487,0.17706374859324,0.175863491773389
-0.0707321608288866,0.494923538499983,0.276221654275564,-0.0665313799324803,0.200709310070468,0.218748152176727
-0.0334027491079278,0.519798105470258,0.282889679145405,-0.0793292993240121,0.18133677067079,0.201403405225997
-0.0208410452766193,0.497800347555561,0.304549393238819,-0.0993564790460683,0.192704699518282,0.183297575313781
-0.0518088878917655,0.543026643963765,0.256719924420374,-0.0756246048397748,0.170248931412837,0.22733422919339
-0.062248333615557,0.530814334249491,0.273209741426281,-0.051170753501413,0.133759971838757,0.220571630227682
-0.0115332691338373,0.503755139778292,0.343876073237061,-0.0902060397740806,0.174544407443103,0.153447091518616
-0.0238998224130198,0.506470389464426,0.297528196217063,-0.0968133537171283,0.205751539517394,0.188445676893454
-0.0668958514184274,0.513810974862998,0.292175513951647,-0.0639175200593638,0.166176313993315,0.20158977274965
-0.0446057529206672,0.510151620147089,0.287282665632461,-0.0878322539037125,0.179877495092754,0.205611715585275
-0.0650825217394122,0.489208024762509,0.329567952984336,-0.0433045398050519,0.209972356103846,0.168668754409194
-0.0265663892292848,0.509090507955782,0.287985517233936,-0.0777671783054091,0.192151427302138,0.208082554189029
-0.00231552732769406,0.555582642507288,0.283640490386796,-0.112480597217716,0.136763436353219,0.222222871065484
-0.0247882740434198,0.486149426902786,0.348597254781409,-0.0651447022666217,0.198724899276281,0.143324356718629
-0.00471430875961936,0.512552328665155,0.331521127612602,-0.098658564655409,0.194441889418165,0.152972253909768
-0.00365595009715939,0.515836022683085,0.319580969163061,-0.0899157990995332,0.177382130181885,0.162631186288094
-0.0463794912967214,0.518324912947552,0.280669577766202,-0.0676211871241764,0.157504281771305,0.195542420413341
-0.00234901596558073,0.488446056580824,0.293530024186519,-0.0977358894818244,0.189136999493936,0.198617063570251
-0.0272268993043283,0.479689839546662,0.302083518759148,-0.106133740671976,0.197990959517766,0.201239927612428
-0.0551266896676584,0.484884327854183,0.29411777635232,-0.0868111966269484,0.213578941735673,0.205488097993777
-0.0866658366223706,0.49044089947945,0.28340618753177,-0.0576679029830564,0.180547429993885,0.207761960375882
-0.0252202041962425,0.539920942301287,0.307208728965674,-0.0569225592252309,0.1504613722324,0.177233384559646
-0.0116593062403182,0.525526404621094,0.328428427544174,-0.0721917569006217,0.169961581392496,0.164582499285619
-0.0461673803083706,0.495431944367843,0.306553950537829,-0.0730917987259159,0.194752644111245,0.19178155804725
-0.0116441935962657,0.507435384421861,0.347076361700728,-0.0870558590611146,0.186180649471679,0.149577051608024
-0.0241601171238207,0.505127750323502,0.329030657804929,-0.0826721675666928,0.171994765022851,0.170780906397214
-0.0399801593642052,0.530315176968207,0.277296266870101,-0.0893264271731134,0.167867755249354,0.216799558093696
